"","ResultMeasure2","STRAHLER2","DrainageAreaMeasure_MeasureValue","HUCEightDigitCode","date","ResultSampleFractionText","PFOR2","PWETL2","PURB2","PAGT2","LatitudeMeasure","LongitudeMeasure","MonitoringLocationIdentifier"
"198",0.08,1,5090,15010010,"2004-03-02T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"199",0.41,1,5090,15010010,"2004-03-02T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"200",0,1,5090,15010010,"2004-06-15T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"201",0,1,5090,15010010,"2004-06-15T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"202",0,1,5090,15010010,"2004-09-08T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"203",0.04,1,5090,15010010,"2004-09-08T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"204",0.06,1,5090,15010010,"2012-05-16T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"205",0,1,5090,15010010,"2012-05-16T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"206",0.54,2.4,4306,15060103,"2011-08-20T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"207",0.09,2.4,4306,15060103,"2011-08-20T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"208",0.02,2.4,4306,15060103,"2005-06-14T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"209",0.29,2.4,4306,15060103,"2016-12-28T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"210",0.04,2.4,4306,15060103,"2016-03-29T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"211",0.17,2.4,4306,15060103,"2016-09-06T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"212",0.08,2.4,4306,15060103,"2008-09-16T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"213",0.04,2.4,4306,15060103,"2008-12-02T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"214",0.03,2.4,4306,15060103,"2008-06-03T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"215",0.03,2.4,4306,15060103,"2016-06-28T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"216",0.06,2.4,4306,15060103,"2008-03-18T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"217",0.04,2.4,4306,15060103,"2008-04-15T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"218",0.36,2.4,4306,15060103,"2012-03-20T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"219",0.07,2.4,4306,15060103,"2012-03-20T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"220",0.17,2.4,4306,15060103,"2012-04-25T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"221",0.06,2.4,4306,15060103,"2012-04-25T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"222",0.02,2.4,4306,15060103,"2009-06-09T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"223",2.44,2.4,4306,15060103,"2008-01-29T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"224",0.08,2.4,4306,15060103,"2012-08-21T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"225",0.04,2.4,4306,15060103,"2009-03-17T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"226",0.02,2.4,4306,15060103,"2004-12-02T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"227",0.03,2.4,4306,15060103,"2009-05-13T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"228",0.03,2.4,4306,15060103,"2009-02-23T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"229",0.24,1,5090,15010010,"2008-08-21T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"230",0.06,1,5090,15010010,"2008-08-21T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"231",0.2,1,5090,15010010,"2008-12-17T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"232",0.13,1,5090,15010010,"2008-12-17T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"233",0,1,5090,15010010,"2008-06-17T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"234",0,1,5090,15010010,"2008-06-17T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"235",0.2,1,5090,15010010,"2008-03-10T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"236",0.13,1,5090,15010010,"2008-03-10T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"237",0.22,1,5090,15010010,"2012-12-05T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"238",0.15,1,5090,15010010,"2012-12-05T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"239",0.45,1,5090,15010010,"2015-05-07T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"240",0.02,1,5090,15010010,"2015-05-07T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"241",0.18,1,5090,15010010,"2016-02-09T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"242",0.34,1,5090,15010010,"2016-02-09T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"243",0.24,1,5090,15010010,"2016-11-29T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"244",0.12,1,5090,15010010,"2016-11-29T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"245",0.36,1,5090,15010010,"2016-05-10T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"246",0,2.4,4306,15060103,"2004-02-27T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"247",0.03,2.4,4306,15060103,"2004-03-31T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"248",0.17,2.4,4306,15060103,"2004-03-31T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"249",0,2.4,4306,15060103,"2004-05-27T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"250",0,2.4,4306,15060103,"2004-05-27T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"251",0,2.4,4306,15060103,"2004-04-21T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"252",0.13,2.4,4306,15060103,"2004-04-21T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"253",0.09,2.4,4306,15060103,"2013-04-29T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"254",2.78,2.4,4306,15060103,"2013-01-29T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"255",0.05,2.4,4306,15060103,"2013-01-29T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"256",0,2.4,4306,15060103,"2013-12-17T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"257",0.5,2.4,4306,15060103,"2015-02-02T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"258",0.24,2.4,4306,15060103,"2014-08-12T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"259",0.02,2.4,4306,15060103,"2013-05-21T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"260",0.3,2.4,4306,15060103,"2013-08-13T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"261",0.18,2.4,4306,15060103,"2015-08-18T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"262",0.07,2.4,4306,15060103,"2013-03-26T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"263",0.29,2.4,4306,15060103,"2013-03-26T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"264",0.02,2.4,4306,15060103,"2014-06-24T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"265",0.02,2.4,4306,15060103,"2014-03-18T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"266",0,2.4,4306,15060103,"2014-03-18T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"267",0.05,2.4,4306,15060103,"2015-06-23T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"268",0,2.4,4306,15060103,"2014-04-17T00:00:00Z","Dissolved",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"269",0.14,1,5090,15010010,"2016-05-10T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"270",0,1,5090,15010010,"2013-06-20T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"271",0,1,5090,15010010,"2013-06-20T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"272",0.07,1,5090,15010010,"2014-04-28T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"273",0.9,1,5090,15010010,"2014-11-06T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"274",0.08,1,5090,15010010,"2014-11-06T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"275",0,1,5090,15010010,"2015-06-25T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"276",0.17,1,5090,15010010,"2001-08-29T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"277",0,1,5090,15010010,"2001-06-06T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"278",0,1,5090,15010010,"2001-06-06T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"279",0.04,1,5090,15010010,"2001-02-26T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"280",0.16,1,5090,15010010,"2001-02-26T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"281",0.13,1,5090,15010010,"2001-04-24T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"282",0.21,1,5090,15010010,"2001-04-24T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"283",0.04,1,5090,15010010,"2001-08-29T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"284",0.29,1,5090,15010010,"2017-03-01T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"285",0.06,1,5090,15010010,"2017-03-01T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"286",0.16,1,5090,15010010,"2006-02-28T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"287",0.52,1,5090,15010010,"2006-02-28T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"288",0.07,1,5090,15010010,"2006-11-29T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"289",0.08,1,5090,15010010,"2006-11-29T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"290",0,1,5090,15010010,"2006-08-24T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"291",0.04,1,5090,15010010,"2006-08-24T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"292",0.02,2.4,4306,15060103,"2014-04-17T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"293",0.03,2.4,4306,15060103,"2014-05-13T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"294",0.04,2.4,4306,15060103,"2014-12-09T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"295",0.12,2.4,4306,15060103,"2015-12-29T00:00:00Z","Total",73.918,0.01,0.132,0.076,33.6194949,-110.9215037,"USGS-09498500"
"296",0.033,4,241,15060203,"2004-08-18T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"297",0.006,4,241,15060203,"2012-12-07T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"298",0.004,4,241,15060203,"2012-12-07T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"299",0.01,4,241,15060203,"2012-10-01T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"300",0.006,4,241,15060203,"2012-10-01T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"301",0.006,4,241,15060203,"2004-02-18T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"302",0.018,4,241,15060203,"2004-04-16T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"303",0.015,4,241,15060203,"2004-06-29T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"304",0.01,4,241,15060203,"2013-08-28T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"305",0.007,4,241,15060203,"2013-08-28T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"306",0.004,4,241,15060203,"2013-10-23T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"307",0.008,4,241,15060203,"2013-10-23T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"308",0.023,4,241,15060203,"2013-02-21T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"309",0.015,4,241,15060203,"2013-02-21T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"310",0.013,4,241,15060203,"2013-06-12T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"311",0.009,4,241,15060203,"2013-06-12T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"312",0.015,4,241,15060203,"2013-04-24T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"313",0.08,1,5090,15010010,"2000-10-26T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"314",0.46,1,5090,15010010,"2000-10-26T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"315",0.08,1,5090,15010010,"2000-12-20T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"316",0.2,1,5090,15010010,"2000-12-20T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"317",0,1,5090,15010010,"2000-06-14T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"318",0,1,5090,15010010,"2000-06-14T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"319",0,1,5090,15010010,"2002-05-20T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"320",0.03,1,5090,15010010,"2002-05-20T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"321",0.11,1,5090,15010010,"2002-02-27T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"322",0.15,1,5090,15010010,"2002-02-27T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"323",0.09,1,5090,15010010,"2000-01-11T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"324",0.17,1,5090,15010010,"2000-01-11T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"325",0,1,5090,15010010,"2000-03-01T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"326",0.48,1,5090,15010010,"2000-03-01T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"327",0,1,5090,15010010,"2000-04-20T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"328",0.75,1,5090,15010010,"2000-04-20T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"329",0.05,1,5090,15010010,"2000-08-22T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"330",0.13,1,5090,15010010,"2000-08-22T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"331",0,1,5090,15010010,"2002-08-27T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"332",0,1,5090,15010010,"2002-08-27T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"333",0.11,1,5090,15010010,"2002-11-05T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"334",0.21,1,5090,15010010,"2002-11-05T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"335",0,1,5090,15010010,"2006-06-29T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"336",0.03,1,5090,15010010,"2006-06-29T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"337",0.05,1,5090,15010010,"2005-11-30T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"338",0.12,1,5090,15010010,"2005-11-30T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"339",0.01,4,241,15060203,"2013-04-24T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"340",0.008,4,241,15060203,"2014-06-30T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"341",0.012,4,241,15060203,"2014-06-30T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"342",0.02,4,241,15060203,"2015-04-06T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"343",0.012,4,241,15060203,"2015-04-06T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"344",0.004,4,241,15060203,"2013-12-17T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"345",0.006,4,241,15060203,"2013-12-17T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"346",0.012,4,241,15060203,"2015-08-18T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"347",0.009,4,241,15060203,"2015-08-18T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"348",0.013,4,241,15060203,"2014-04-15T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"349",0.009,4,241,15060203,"2014-04-15T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"350",0.006,4,241,15060203,"2014-02-19T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"351",0.004,4,241,15060203,"2014-02-19T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"352",0.013,4,241,15060203,"2015-06-22T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"353",0.011,4,241,15060203,"2015-06-22T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"354",0,1,5090,15010010,"2003-05-27T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"355",0,1,5090,15010010,"2003-05-27T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"356",0.18,1,5090,15010010,"2003-11-24T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"357",0.29,1,5090,15010010,"2003-11-24T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"358",0.12,1,5090,15010010,"2003-09-03T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"359",0.33,1,5090,15010010,"2003-09-03T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"360",0.03,1,5090,15010010,"2007-03-09T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"361",0.11,1,5090,15010010,"2007-03-09T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"362",0,1,5090,15010010,"2010-06-23T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"363",0.02,1,5090,15010010,"2010-06-23T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"364",0.09,1,5090,15010010,"2011-08-15T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"365",0,1,5090,15010010,"2011-08-15T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"366",0.19,1,5090,15010010,"2011-12-20T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"367",0.15,1,5090,15010010,"2011-12-20T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"368",0.05,1,5090,15010010,"2011-03-31T00:00:00Z","Dissolved",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"369",0.3,1,5090,15010010,"2011-03-31T00:00:00Z","Total",21.83,0.02,0.27,0.68,36.8916437,-113.9244098,"USGS-09415000"
"370",0.012,2,63.8,14010001,"2013-09-11T00:00:00Z","Total",46.08,0,0,0.25,40.3258178,-105.8566791,"USGS-09010500"
"371",0.009,2,76.3,14010001,"2009-08-24T00:00:00Z","Total",46.08,0,0,0.25,40.2447074,-105.8264005,"USGS-09014000"
"372",0.017,2,76.3,14010001,"2010-09-07T00:00:00Z","Total",46.08,0,0,0.25,40.2447074,-105.8264005,"USGS-09014000"
"373",0.012,2,76.3,14010001,"2011-01-25T00:00:00Z","Total",46.08,0,0,0.25,40.2447074,-105.8264005,"USGS-09014000"
"374",0.014,4,241,15060203,"2015-02-09T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"375",0.012,4,241,15060203,"2001-07-11T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"376",0.019,4,241,15060203,"2001-07-11T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"377",0.015,4,241,15060203,"2001-10-17T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"378",0.012,4,241,15060203,"2001-05-22T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"379",0.02,4,241,15060203,"2001-05-22T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"380",0.012,4,241,15060203,"2001-09-28T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"381",0.019,4,241,15060203,"2001-09-28T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"382",0.042,4,241,15060203,"2001-03-07T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"383",0.074,4,241,15060203,"2001-03-07T00:00:00Z","Total",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
"384",0.018,4,241,15060203,"2001-08-29T00:00:00Z","Dissolved",84.58,0,0.01,0,34.5386361,-111.6940356,"USGS-09505800"
